method,delta,true_signal,p,ci_lower,ci_upper,is_contain,mle
naive,0.1,0.09038588393131362,0.007174483209349305,0.11214884339865866,0.46561068388061594,false,0.2888797636396373
naive,0.1,0.11488286396867212,0.19971127779074618,-0.03156568059500389,0.25491114792917746,true,0.1116727336670868
naive,0.1,0.09149836994928955,0.23719491922506158,-0.0403304647730168,0.2463329731172246,true,0.1030012541721039
naive,0.1,0.10640312126170394,0.01282605639493851,0.07729707592261845,0.3786861608969684,true,0.22799161840979343
naive,0.1,0.11106802465506303,0.09606117493972613,0.0019389505568843113,0.3306824834897048,true,0.16631071702329456
naive,0.1,0.08805759559870321,0.03876284282296493,0.04676408843181176,0.4114507680527639,true,0.22910742824228786
naive,0.1,0.12094597688559168,0.0008418409372055956,0.17808510102279124,0.5239619953357144,false,0.3510235481792528
naive,0.1,0.08991000324003338,0.0006832147127356888,0.2006385095618967,0.5775094074194234,false,0.38907395849066
naive,0.1,0.09456655157872712,0.49470828037988085,-0.09573198702385546,0.23163348123153335,true,0.06795074710383894
naive,0.1,0.08160549604928119,0.20638844513385665,-0.03346368902101063,0.25525181387533147,true,0.11089406242716043
naive,0.1,0.08672948828626448,0.01438015695160015,0.07407408170685462,0.37762538737802775,true,0.22584973454244117
naive,0.1,0.09562483779353999,0.016110648671117146,0.07604990429307204,0.40456854559866184,true,0.24030922494586693
naive,0.1,0.10828997108710327,0.19328284269135249,-0.03469432807244871,0.2971635623748099,true,0.1312346171511806
naive,0.1,0.10636455285273132,0.022466888108016746,0.06915958142975398,0.426030486161473,true,0.24759503379561348
naive,0.1,0.06777861861958533,0.11449938335203551,-0.005906284373754123,0.28598679500235885,true,0.14004025531430236
naive,0.1,0.14696835965595495,0.0030281360047894616,0.13371384804332243,0.46695239898731866,true,0.30033312351532054
naive,0.1,0.11662768093761948,0.11328789789430779,-0.006523352468269322,0.3437434925370506,true,0.16861007003439063
naive,0.1,0.08277338113621549,0.0007651674859568479,0.18782446469831385,0.5470105581717124,false,0.3674175114350131
naive,0.1,0.08355997497294033,0.270474449618383,-0.04298498121753522,0.21749103246526882,true,0.0872530256238668
naive,0.1,0.08018126392833824,0.13656868018748072,-0.014145468662421334,0.2838421970706261,true,0.13484836420410237
naive,0.1,0.12743022150892197,0.00717160068134605,0.09024328806680379,0.37462838232097917,true,0.2324358351938915
naive,0.1,0.09189696112854148,0.0019318114931773515,0.12897527210906537,0.42045063219907286,false,0.2747129521540691
naive,0.1,0.10824706655849195,0.010369543503787281,0.094112980107738,0.43122449349151476,true,0.2626687367996264
naive,0.1,0.14146906556306427,0.01378656444793716,0.0760948558062543,0.38215018607937445,true,0.22912252094281438
naive,0.1,0.0679496845771438,0.024307718684374594,0.059524000922845655,0.38192116975491136,true,0.2207225853388785
naive,0.1,0.12628675557094163,0.014021006602267263,0.08411250712148821,0.42493694977519336,true,0.2545247284483408
naive,0.1,0.12158365992240029,0.010732155443572663,0.10593038263142077,0.49037619829264545,true,0.2981532904620331
naive,0.1,0.0964437997367974,0.039249564308781244,0.03426303376195086,0.3047535453312801,true,0.16950828954661545
naive,0.1,0.0916379277913408,0.07298595087122127,0.015742173731064596,0.365501905268554,true,0.19062203949980927
naive,0.1,0.13832278969372636,0.2513170156221656,-0.04972344363760302,0.27894133891884615,true,0.11460894764062156
naive,0.1,0.09275011524567148,0.24525613388358325,-0.05418367359005655,0.3149336583321966,true,0.13037499237107003
naive,0.1,0.10262667201895594,0.03390358124624393,0.050388742497614714,0.398367554041704,true,0.22437814826965935
naive,0.1,0.09410396966534232,1.5423384316568018e-6,0.34209415174320823,0.6981380823140434,false,0.5201161170286258
naive,0.1,0.12574809907551643,0.1005177051178781,-0.0002751568108576019,0.3611249553832535,true,0.18042489928619795
naive,0.1,0.10777992382083439,0.0018324804372084373,0.15094837711484158,0.48846452946511365,false,0.3197064532899776
naive,0.1,0.08509283878910241,0.053185259246846965,0.03153539225135027,0.3910522867320044,true,0.21129383949167732
naive,0.1,0.07769758418313087,0.20448294563309363,-0.04046433931263091,0.31359438998730416,true,0.1365650253373366
naive,0.1,0.11177904469272326,0.0013701864971280456,0.17156430547833026,0.5342856788293302,false,0.3529249921538302
naive,0.1,0.05578940249760881,0.0001197744679154183,0.23564420831280097,0.5877305991518985,false,0.41168740373234974
