method,delta,true_signal,p,ci_lower,ci_upper,is_contain,mle
naive,0.5,0.7059263607248933,2.2731500236677674e-14,0.6350447391479024,0.983852199826371,true,0.8094484694871367
naive,0.5,0.36392427121675636,6.140954847464043e-6,0.2880604986313081,0.6174865279477174,true,0.45277351328951276
naive,0.5,0.5354052863190766,2.4988068687488518e-8,0.39978284485180915,0.7345590465774193,true,0.5671709457146142
naive,0.5,0.5794004889578129,1.0577886656987731e-11,0.4694833798952992,0.7691720378079255,true,0.6193277088516124
naive,0.5,0.5115935876714041,7.1190952695959765e-6,0.2611894449563555,0.5631801309217357,true,0.4121847879390456
naive,0.5,0.6841924485713503,2.7056693509391672e-11,0.51166427123416,0.8471749257056712,true,0.6794195984699156
naive,0.5,0.4732007725727966,2.3308187104752927e-10,0.4508181319560898,0.7668375856110967,true,0.6088278587835932
naive,0.5,0.5327728288803394,1.2254569864509638e-7,0.40947703809745106,0.7790606080544575,true,0.5942688230759543
naive,0.5,0.49063361009783635,3.639175543602424e-7,0.3235291918360623,0.6327373746489999,true,0.4781332832425311
naive,0.5,0.5050650137517524,1.5309981141265563e-13,0.5817393615327103,0.9151698683990325,false,0.7484546149658714
naive,0.5,0.5007062408392317,2.631663000742803e-7,0.34354979774014255,0.666160485997088,true,0.5048551418686152
naive,0.5,0.30547009318289686,3.067111871338024e-7,0.30825964582561594,0.6001309123389627,false,0.4541952790822893
naive,0.5,0.43756641668545276,2.0354590869418222e-7,0.3327318795794637,0.6409616348189076,true,0.48684675719918563
naive,0.5,0.46733182896704567,1.663788241885385e-8,0.4275966140620864,0.7793599697536493,true,0.6034782919078678
naive,0.5,0.4870631861549525,8.364250623981371e-10,0.4567261080405187,0.7911339247838911,true,0.6239300164122049
naive,0.5,0.8252528049366045,3.79114516122527e-11,0.5202426073282189,0.8647944614842356,true,0.6925185344062272
naive,0.5,0.5795856732167036,5.078760841410799e-7,0.33378141303767206,0.6587943655273389,true,0.4962878892825055
naive,0.5,0.40265766363497757,3.21898133183961e-7,0.34466839969748686,0.6718719206505868,true,0.5082701601740368
naive,0.5,0.6213071381724538,5.796707358056229e-12,0.4875292819634323,0.7936206911716781,true,0.6405749865675552
naive,0.5,0.5772538074469589,3.6706903995454624e-12,0.5432961810361299,0.880236333621206,true,0.7117662573286679
naive,0.5,0.557634539410821,4.01759054171098e-8,0.4093100173488461,0.7594873878530232,true,0.5843987026009346
naive,0.5,0.5060934022246739,4.5882835857995555e-11,0.4584098021756089,0.7637500728773143,true,0.6110799375264616
naive,0.5,0.8054437173660813,9.209329300534775e-14,0.6371175027329266,0.9980540898555574,true,0.817585796294242
naive,0.5,0.36468905544482266,0.000055894338240187836,0.21578532818392585,0.5134684428985513,true,0.36462688554123857
naive,0.5,0.34118776312716487,1.732849167672765e-8,0.400770235329498,0.7310431572531213,false,0.5659066962913096
naive,0.5,0.4570273841660012,2.821003967137113e-7,0.3402065690246695,0.6608724014589739,true,0.5005394852418217
naive,0.5,0.4335412566525982,2.6850386071532915e-6,0.31498723746954715,0.6548753578013705,true,0.48493129763545884
naive,0.5,0.671699118272571,7.63506178125791e-14,0.6693042516834526,1.0468699553946466,true,0.8580871035390496
naive,0.5,0.560279086583484,9.396644688879356e-12,0.5663766103919965,0.9267241636475749,false,0.7465503870197857
naive,0.5,0.600337183097657,1.076954905037695e-12,0.5242959666120827,0.8392988674865526,true,0.6817974170493176
naive,0.5,0.5268939613438904,1.579670096305688e-8,0.39959741826444517,0.7275954494626261,true,0.5635964338635356
naive,0.5,0.5491154731975106,8.310186879976651e-11,0.5038219180207335,0.8455577936757424,true,0.6746898558482379
naive,0.5,0.6248591069053336,2.4582077511366015e-11,0.5157045038179349,0.8529180973142605,true,0.6843113005660977
naive,0.5,0.687299194768404,3.2066036975994186e-6,0.305990750030653,0.6401641536317875,false,0.47307745183122024
