method,delta,true_signal,p,ci_lower,ci_upper,is_contain,mle
polyhedral,0.1,0.07952091016135522,0.09757486481622313,0.000748283297387398,0.3956841069564638,true,0.18596282126707783
polyhedral,0.1,0.11742634720049662,0.10858073395815993,-0.003219246050149244,0.40350463993833846,true,0.18776914813682
polyhedral,0.1,0.11319709570253766,0.9968351916861393,-0.0729621198953927,0.30879649659705444,true,0.030683267789230056
polyhedral,0.1,0.14102660532281192,0.00042034329027917927,0.22104970290240217,0.7453202017675046,false,0.45539646121427035
polyhedral,0.1,0.11761067809692118,0.9455103620434598,-0.1049847011123091,0.24556854629426234,true,0.01882796274819027
polyhedral,0.1,0.07329039659820258,0.4458353380153639,-3.4173985975117174,0.30552869200924115,true,-0.9409026506556746
polyhedral,0.1,0.06193726967077712,0.4294104877084053,-0.2248352140364947,2.1455788085322145,true,0.6091977050351634
polyhedral,0.1,0.1088823123068442,0.1953413519418259,-0.03683801205635671,0.3868333742258442,true,0.16378691895773684
polyhedral,0.1,0.06622113192905775,0.24554935674348188,-0.029835387580010794,0.32676098810897675,true,0.1088956886776546
polyhedral,0.1,0.12002131683213464,0.4440369300826801,-0.2035141185592748,0.33942042745749684,true,0.10365158304165849
polyhedral,0.1,0.08492874913736084,0.3776650072540479,-2.130071869339174,0.19062215914436856,true,-0.6214704462168177
polyhedral,0.1,0.12524761318509053,0.8297621706974478,-0.08858116315149096,0.17686965695124326,true,0.05524693869757224
polyhedral,0.1,0.16778632888235442,0.9287673330801014,-0.07195672750178342,0.23803563729597502,true,0.03977477989397966
polyhedral,0.1,0.0804967887830521,0.7896909528123381,-0.08625182988119472,0.13117611121332565,true,0.064971471748727
polyhedral,0.1,0.09205876933189756,0.7021247188929509,-0.06726737500464468,0.4963943138450652,true,0.06263858125856184
polyhedral,0.1,0.12395307207693362,0.2558138819265443,-0.03328287600702387,0.35568859755901094,true,0.1385736911272997
polyhedral,0.1,0.10238583882097706,0.2962105365775527,-0.09051826780244224,0.3811813621215985,true,0.15206028699420188
polyhedral,0.1,0.06974823343807927,0.5342503805727592,-0.12041257402509992,0.07235653732579524,true,0.03029547151038098
polyhedral,0.1,0.11904395287078481,0.8930537914772465,-0.21478380509424402,0.16638358196489506,true,-0.033918078925469004
polyhedral,0.1,0.1258095564082905,0.061723519355261214,0.027379883456206087,1.7646559438486995,true,0.730259825918418
polyhedral,0.1,0.10850524810502553,0.5319272823827625,-1.64399040811917,0.22955959631401346,true,-0.43289475372792646
polyhedral,0.1,0.1312849652897826,0.5883263785998549,-0.06504453332800302,0.26845696623303256,true,0.05923229174466864
polyhedral,0.1,0.09759072335866802,0.6541872899738913,-1.9798427349189864,0.36035045961992357,true,-0.4664780230376193
polyhedral,0.1,0.08734993200971383,0.14115646225765133,-0.04305757782532616,0.4927211634220772,true,0.256682674979838
polyhedral,0.1,0.13723900632909702,0.21469553648764195,-0.02758041365191361,0.31851565653401576,true,0.11232401387105606
polyhedral,0.1,0.0577162387831956,0.09529303603734046,-3.8516985994792194,-0.0032882586396770393,false,-1.3235799801921755
