method,delta,true_signal,p,ci_lower,ci_upper,is_contain,mle
randomized,0.4,0.41442980116744577,0.010990100525253288,0.13005481767546068,0.5773135597317783,true,0.35824008181228656
randomized,0.4,0.577627464085659,2.653930408769156e-9,0.5260452634262222,0.8972655588703035,true,0.7112726619476067
randomized,0.4,0.5756609502043636,2.612053733308528e-7,0.43137295088552646,0.7853257517240264,true,0.6111532833636628
randomized,0.4,0.2910301434205859,0.007639109509242958,0.12337732209565752,0.4916739169899754,true,0.3116501799212462
randomized,0.4,0.5644109925421937,0.0006006434993797161,0.22106984698056234,0.5950879018138702,true,0.4123321302462194
randomized,0.4,0.470327002077953,0.001652332983737681,0.20786761162023562,0.6484670357481603,true,0.42971264660894665
randomized,0.4,0.41828618868124995,0.0009679943182903106,0.24123315167175577,0.7131449483998491,true,0.4773864143272175
randomized,0.4,0.451712052498189,0.00008461117732339041,0.3305293819265273,0.7764639430706631,true,0.5555304580377802
randomized,0.4,0.46254411565023434,5.088341072934099e-7,0.38904114060798844,0.750921080631599,true,0.5742780369302221
randomized,0.4,0.4542559206819841,0.006268080658980324,0.11638867714849335,0.48831909667483164,true,0.3060103262895905
randomized,0.4,0.1590714965419248,0.06922825125945242,0.020956428497308853,0.4062238963445819,true,0.21650766751513087
randomized,0.4,0.43330749060590784,9.705988235353402e-6,0.38390636550810475,0.7855667697513674,true,0.5892802307869155
randomized,0.4,0.5635385287087904,0.000017378480356988746,0.3508301370668459,0.7386205405310079,true,0.548570778957996
randomized,0.4,0.3728010428894228,0.006960626516419266,0.14498641463173015,0.5853002629767154,true,0.3672535292621595
randomized,0.4,0.5738677040208118,1.143021678862155e-6,0.3533922198987132,0.6692874907952726,true,0.5146491896347408
randomized,0.4,0.45670393556350475,1.4107428558673973e-9,0.5018032914861443,0.8259318661278656,false,0.666220772958815
randomized,0.4,0.4988699868011211,0.001221810437260551,0.1994946379081527,0.6279189554938366,true,0.41804910747522106
randomized,0.4,0.4474370436841784,0.0051704645732537635,0.1128310007804374,0.49534774126910985,true,0.3072055912439622
randomized,0.4,0.26774044976129474,0.0163042512704048,0.04198322334424548,0.393970194910095,true,0.20945070646855954
randomized,0.4,0.2814905553138229,0.003975531361241735,0.15046816287990952,0.5258940476354419,true,0.3423634355331925
randomized,0.4,0.4320331290566314,4.923969276537932e-6,0.2109940789692241,0.6181227581743063,true,0.4178280564852399
randomized,0.4,0.6044896899448032,5.571136885151873e-10,0.4962922167096197,0.8801861482523886,true,0.6867988114368173
randomized,0.4,0.3321767602717337,0.7882705039402309,-0.1850779051246939,0.2538783039140921,false,0.03540397414330823
randomized,0.4,0.293755990963862,0.599447573661994,-0.15407011716375654,0.2979228557033017,true,0.07208244265634889
randomized,0.4,0.4145508226562536,0.00024814312645982106,0.2503458661939884,0.660768507190543,true,0.4554721389898259
randomized,0.4,0.3396534536864797,0.016608394645532876,0.10940419016460018,0.5751581942307848,true,0.34475469818735277
randomized,0.4,0.3540465874605406,0.029363559953277996,0.0655098215249272,0.46074539234927075,true,0.2649984877738817
randomized,0.4,0.48191296022150054,0.005049887095441852,0.1301326619154826,0.4751598523103506,false,0.3065756507381313
randomized,0.4,0.41414166076068853,1.567059992879649e-8,0.375852472382573,0.7151741254266815,true,0.5494951318028164
randomized,0.4,0.4670807015941228,0.000022184156576621206,0.3301430192126007,0.7445071044809679,true,0.5387090446734288
randomized,0.4,0.38236260535280553,1.3724196556985646e-7,0.4255532435284583,0.7674906609435933,false,0.5983978235580203
randomized,0.4,0.3113723600082263,0.006399619918979305,0.14294812184331654,0.5427348869285774,true,0.3475339048481272
randomized,0.4,0.32003576151375773,0.9800552020047848,-0.24529815917537776,0.2379329235650627,false,-0.003676100211428089
randomized,0.4,0.31420139334216246,0.0021780668964663796,0.18884299603400237,0.5977412875384426,true,0.3974696881135139
randomized,0.4,0.4769449189426463,0.00008192892115488348,0.30446731013613815,0.6923619169116435,true,0.5020493957662816
randomized,0.4,0.450837878108871,0.0005275264712414351,0.17240798321911224,0.571902976191346,true,0.3751734394120456
randomized,0.4,0.3168035788312752,0.10521913698862084,-0.003990126574023839,0.5005577746993144,true,0.252991320297713
randomized,0.4,0.3224549860834716,0.0034783933740492046,0.1454520158747534,0.5315602682501214,true,0.3426493648885689
randomized,0.4,0.4676418135588139,0.00007045703389496616,0.26605616374283403,0.6071128125307502,true,0.44041206339703537
randomized,0.4,0.45884710330150313,0.013994734238448103,0.11034122397226122,0.5318561806250199,true,0.32518090360374013
randomized,0.4,0.43706747969932924,0.04995847636966233,0.043107537683952264,0.4690065201113632,true,0.2598513323111065
randomized,0.4,0.5852844529725143,4.740802794778176e-8,0.5089312719321507,0.9585359232954156,true,0.7332580296871853
randomized,0.4,0.444186050005232,0.00008825261447564792,0.3177679468236522,0.7505869419532082,true,0.5379464102816863
randomized,0.4,0.49026170516626977,1.1656707947782508e-6,0.38284181294523856,0.7406889790684855,true,0.5650951167865738
randomized,0.4,0.5236445302765719,9.988268967475733e-8,0.27246485882408955,0.7048568625495893,true,0.4917907938368186
randomized,0.4,0.4016627656768517,0.004299424030281385,0.15757325207092102,0.5477725950645933,true,0.3573113436414994
randomized,0.4,0.3908818700654426,0.0063349893277377944,0.14071182580543926,0.5322753451521448,true,0.3411198206297719
randomized,0.4,0.4137229542911035,0.015368535662955818,0.08276327332654193,0.4519765078214473,true,0.27049180253586846
randomized,0.4,0.5091969816953819,2.615796146354654e-7,0.4214782509153311,0.7681063515556178,true,0.5973596648897238
randomized,0.4,0.4061128040785752,0.00008715649833290762,0.2774406753292976,0.6333058944539619,true,0.45930316924829756
randomized,0.4,0.4681687397492204,7.4257231841290405e-6,0.27011399540110187,0.6977727365095415,true,0.48760538363120853
randomized,0.4,0.2659524129638466,0.4586710886388423,-0.05040338863055024,0.24381199340350476,false,0.06848227056626734
randomized,0.4,0.3348478138312184,0.00006477560696671603,0.2716690234596267,0.6173526521895704,true,0.44811194296540796
randomized,0.4,0.4933984236269011,4.482720417087194e-9,0.45595522023575485,0.7696373357778771,true,0.6142210267931795
randomized,0.4,0.3785562499844057,0.2784706164999058,-0.07320767543561552,0.34537648847859687,false,0.13887864099011277
randomized,0.4,0.23601939322641916,0.029459637186374454,0.073567374079773,0.49822433534946264,true,0.2906057676787682
randomized,0.4,0.3667931087218784,2.0936105786795167e-6,0.3422924777005821,0.6605499141559048,true,0.5045641589574363
randomized,0.4,0.500095739095052,0.03630583208585936,0.03761939991180642,0.42554312742762523,false,0.23230742912473035
randomized,0.4,0.4383327071001775,3.1002671718738384e-7,0.3891217694042268,0.7268626879704445,true,0.5576790985440313
randomized,0.4,0.3969507574098416,0.6937050831161251,-0.18238671944225068,0.2935920656762714,false,0.05661451802727087
randomized,0.4,0.44391812375725914,0.00021897621303668124,0.22743680707879685,0.566353176197717,true,0.3973098522425014
randomized,0.4,0.5184301161129377,9.29381060998935e-9,0.4757662764689582,0.8911022233184773,true,0.6832184959077771
randomized,0.4,0.5140772032236915,0.00003629324358445096,0.3625864298797043,0.8400354997407479,true,0.6011987043009202
randomized,0.4,0.18938640151411276,0.6133253408274257,-0.1545391176022551,0.28032705060548524,true,0.06587961968629989
randomized,0.4,0.43458266661064576,0.018535858179296927,0.05559383833540463,0.5381115224382539,true,0.29524962361363377
