method,delta,true_signal,p,ci_lower,ci_upper,is_contain,mle
randomized,0.3,0.24357474643733626,0.22830514231822296,-0.04624617636089222,0.32416624667991906,true,0.13505516012278926
randomized,0.3,0.3028913704062212,2.716770108879274e-6,0.2951272532082392,0.6088476918770519,true,0.45260975961452293
randomized,0.3,0.3275215007398507,0.000051079673484721866,0.26926220469410717,0.6289058025982729,true,0.4499688774375913
randomized,0.3,0.31713475543939995,0.03980222526742705,0.04016229694293351,0.38144257967192524,true,0.20954391914576107
randomized,0.3,0.3381289309143172,0.0013424305596081432,0.13783678788592546,0.4591133888648504,true,0.29692215932748534
randomized,0.3,0.20029071115753633,0.20913281457489674,-0.036715394108425795,0.30043053292756416,true,0.12843081746915352
randomized,0.3,0.19191824068504265,0.05225775815973299,0.03137280275686157,0.40377017410887645,true,0.21597207991987966
randomized,0.3,0.31916191996501414,0.00008817562719154459,0.23156090283105138,0.5953346685064248,true,0.41307113537304396
randomized,0.3,0.2660345969558442,6.697418531542709e-6,0.28141346678644363,0.5992055562936338,false,0.4410872844425614
randomized,0.3,0.31451405128508003,0.0880106839010748,0.005800688187402309,0.32908329125137736,true,0.1647965348270961
randomized,0.3,0.3417930719724264,0.0052976228366281575,0.10011571254714069,0.45914341925734464,true,0.2753374391205358
randomized,0.3,0.21389660604675043,0.029599076994829998,0.05893635048999266,0.4578279782144904,true,0.25599942548554805
randomized,0.3,0.31088278861340457,0.0524932737487116,0.02987539723306648,0.4044700854213501,true,0.213759047890543
randomized,0.3,0.24238314902916533,0.003909841693615634,0.11921723591622362,0.43537289065413387,true,0.27729499801192187
randomized,0.3,0.33655866881206103,0.0010272643074684673,0.17417258100032773,0.5342880704516922,true,0.3544223677223041
randomized,0.3,0.2263475790295997,0.00001882529521068932,0.23593409600757503,0.5645179710118792,false,0.3991498298387056
randomized,0.3,0.2707007358865443,0.0008140800500069378,0.1793614712417469,0.5237815865395358,true,0.35177138776817124
randomized,0.3,0.3100095808201431,0.050546214918610666,0.025721355367930628,0.3113618837118821,true,0.16558526804698884
